timestamp,loc,status,PM2_5,PM10
2019-11-24 13:57:51,Lubartów ul. Lubelska 36B,Dobry,25,29
2019-11-24 13:57:51,Lubartów ul. Słowackiego 14,Umiarkowany,37,41
2019-11-24 13:57:51,Lubartów ul. Chmielna,Zły,108,125
2019-11-24 13:57:51,Lubartów ul. Kosmonautów,Dostateczny,78,99
2019-11-24 13:57:51,Lubartów ul. Szulca,Dobry,31,34
2019-11-24 13:57:51,Lubartów ul. Przechodnia,Dobry,25,28
