timestamp,loc,status,PM2_5,PM10
2019-11-23 21:02:04,Lubartów ul. Lubelska 36B,Dobry,21,23
2019-11-23 21:02:04,Lubartów ul. Słowackiego 14,Umiarkowany,41,47
2019-11-23 21:02:04,Lubartów ul. Chmielna,Zły,88,104
2019-11-23 21:02:04,Lubartów ul. Kosmonautów,Dostateczny,70,84
2019-11-23 21:02:04,Lubartów ul. Szulca,Dobry,22,25
2019-11-23 21:02:04,Lubartów ul. Przechodnia,Umiarkowany,47,52
